u1*(-a^2),u2*(1/Ma),u3*(Mb),u4*(Mc),u5*(h),u6*(m),y
0.92112219,0.009449542,0.679477935,0.081739181,0.309732048,0.718975382,20.69190647
0.006593067,0.742336375,0.222616492,0.846113117,0.136227625,0.052668045,19.54887042
0.581031035,0.588045911,0.035489377,0.653674385,0.36106508,0.345212954,22.96032591
0.399788212,0.781264401,0.552712964,0.59542271,0.21027092,0.135197016,20.74421145
0.536256124,0.379320094,0.139067555,0.026132088,0.103915687,0.106900385,14.35735655
0.649600062,0.854309716,0.352457184,0.859893929,0.656777738,0.138066317,28.12184306
0.274376733,0.969605041,0.088777941,0.310939559,0.40833505,0.281666086,21.76472388
0.76115075,0.144843143,0.964072977,0.599260239,0.767237678,0.42116791,28.31119352
0.920519509,0.94183219,0.61060779,0.840745285,0.946362946,0.688860476,35.42757672
0.888786077,0.45498285,0.497264661,0.263037942,0.467474684,0.007524038,21.11396175
0.75534284,0.761045077,0.547262125,0.208734648,0.664198611,0.602996015,26.8524854
0.524456584,0.012991688,0.430673732,0.243139509,0.574287002,0.899112406,24.57974194
0.48519253,0.757039569,0.911581734,0.749092264,0.501700168,0.872774109,29.48770251
0.744998637,0.311247408,0.013455392,0.557859556,0.929291064,0.339915691,28.64215114
0.772730116,0.712438916,0.436767503,0.014712548,0.613939792,0.785346992,25.72021599
0.012119399,0.15693694,0.167209414,0.096741377,0.313857509,0.510371711,17.64446066
0.037827845,0.804839645,0.416023479,0.992475031,0.642820085,0.320021058,28.38300633
0.477560097,0.22066997,0.178436827,0.294072951,0.326046195,0.081964963,17.9716022
0.866356399,0.472297745,0.461661692,0.723714084,0.542267332,0.928097627,29.33207919
0.215006355,0.035745247,0.202865031,0.24933608,0.852975116,0.535748092,25.25200434
0.143576764,0.680725068,0.164806339,0.923350596,0.527120081,0.231702858,25.60059708
0.933162252,0.095588399,0.886004655,0.23793047,0.754086363,0.67640604,27.34074606
0.89111234,0.699616761,0.528149154,0.765662305,0.778871933,0.781187367,32.51967256
0.268674275,0.413857455,0.719575987,0.980804701,0.537396082,0.325396072,26.81884645
0.84028499,0.4583306,0.082434082,0.072532749,0.939063037,0.362456,26.69544583
0.757010136,0.193847675,0.211520144,0.287099816,0.891058331,0.569076992,27.67352733
0.995391042,0.672871335,0.906036302,0.960171087,0.860619614,0.132649336,32.12015912
0.16337437,0.076258762,0.754930029,0.598986072,0.095885048,0.997138065,21.4181474
0.897393623,0.957108608,0.374508401,0.394329956,0.704144346,0.534729802,28.71723657
0.056980354,0.582401954,0.976651325,0.823548735,0.451046585,0.464162827,26.00080911
0.673064646,0.162907145,0.871623562,0.731120943,0.546920967,0.257289991,25.37851328
0.669157805,0.633631599,0.843893871,0.043036811,0.572738712,0.6695598,24.98393563
0.915693949,0.485267629,0.960015035,0.523932311,0.228203075,0.993753377,25.57801099
0.227875524,0.74097373,0.39364939,0.23396884,0.675491581,0.876035245,27.15903456
0.171632405,0.613208871,0.833590521,0.863569464,0.136971939,0.211385981,21.31528716
0.513511398,0.055475227,0.999787416,0.571315922,0.657358784,0.946852091,28.74359099
0.952571742,0.883905806,0.686712696,0.045878379,0.163542547,0.357505352,19.61223754
0.278866019,0.95991712,0.728817067,0.323264623,0.691476997,0.538908381,27.46256261
0.796664955,0.713732479,0.75062811,0.149322834,0.854998039,0.632266683,29.17771639
0.319942152,0.003826084,0.532017178,0.154081004,0.670463284,0.838671094,24.61278922
0.255121831,0.386717729,0.459419562,0.209009904,0.501745139,0.343691078,21.35298268
0.684105707,0.711783431,0.181321068,0.360429761,0.675008759,0.236358677,25.22002037
0.771405994,0.938795313,0.827221922,0.690983087,0.273319551,0.171174234,23.88163511
0.013063354,0.694868095,0.231124944,0.35938764,0.013742166,0.205494812,15.8061243
0.583600858,0.359598199,0.329782624,0.227329644,0.65239309,0.958011696,26.72342367
0.53090322,0.28694565,0.623474041,0.376177897,0.235450197,0.735325077,21.61694958
0.389007299,0.048898954,0.006854302,0.837338529,0.269374975,0.228916783,20.33610771
0.78531773,0.647006432,0.682005432,0.190763795,0.587125636,0.745817451,26.45384056
0.355920729,0.373637235,0.410111223,0.690626785,0.777587842,0.480167192,28.32357077
0.544028094,0.64303885,0.810632717,0.456293506,0.245988491,0.452121506,22.18335227
0.427858225,0.951423376,0.023570599,0.341610837,0.502949007,0.287994774,23.27036945
0.4480517,0.344346995,0.416555156,0.785345904,0.548716912,0.161347372,24.65739234
0.485617552,0.346420435,0.621256962,0.7963374,0.402985625,0.067229747,22.89238249
0.156181042,0.144461725,0.104038994,0.148199416,0.925707276,0.291460111,24.35679012
0.803458884,0.062640223,0.873301772,0.809999041,0.403690731,0.346100909,24.53957866
0.290592404,0.337539182,0.344579412,0.56317758,0.716635058,0.013220364,24.15545946
0.516295799,0.850271387,0.207610766,0.439299685,0.400913331,0.745548729,25.06932364
0.273068279,0.918153061,0.335413281,0.042046378,0.03543501,0.075556189,14.858995
0.859283351,0.384865884,0.162883051,0.844663714,0.157369363,0.560354735,22.87567725
0.831687032,0.816609562,0.696412494,0.806766095,0.341874418,0.497213876,26.58698045
0.950619787,0.979074058,0.705712038,0.804499785,0.564509131,0.485947501,29.9278756
0.364264114,0.812240509,0.922208991,0.34946856,0.211838568,0.170307788,20.03897636
0.886953638,0.988018337,0.170045,0.521351206,0.505557558,0.244863298,25.41214421
0.858857447,0.027005782,0.104219599,0.620891317,0.087009853,0.381027422,18.62966488
0.573804308,0.087383292,0.988232531,0.721854935,0.656002093,0.149955115,25.84503759
0.147574446,0.67712512,0.935376232,0.106091849,0.1488787,0.242413259,17.36475039
0.704148538,0.4542143,0.226919358,0.180305236,0.832979252,0.447029183,26.42404737
0.944787859,0.468039975,0.021668426,0.98813939,0.017139709,0.240035476,20.66088851
0.819305085,0.50110679,0.468425651,0.768335494,0.706176195,0.46057118,29.23155222
0.076531061,0.986080571,0.208485952,0.504930181,0.754247782,0.931887555,30.16402501
0.022523466,0.500959535,0.823388923,0.614733613,0.410000968,0.978245597,26.2826502
0.460635913,0.950573361,0.400670894,0.195575239,0.762752254,0.288265518,26.14180432
0.913008726,0.059472426,0.409262854,0.4022173,0.966985851,0.526266144,29.26679374
0.722362794,0.88964066,0.807661151,0.860334712,0.013322029,0.042685347,20.86043865
0.999385583,0.364252444,0.440538262,0.440526043,0.455881252,0.30353095,23.38372192
0.6272986,0.772137316,0.097812539,0.058716292,0.903915439,0.509978869,27.46690532
0.882229982,0.345804539,0.471005529,0.076269632,0.6713955,0.483287568,24.4391835
0.812025039,0.597868401,0.344974198,0.456471958,0.957778772,0.14008612,28.86772419
0.53860891,0.097421537,0.502979602,0.349383578,0.428724211,0.131735521,20.02362144
0.090450545,0.11869127,0.803207378,0.79493558,0.49274085,0.897367461,26.91112695
0.130833042,0.144667013,0.447620476,0.774846762,0.307792537,0.383520067,21.62728919
0.815481913,0.663139469,0.560386096,0.251694714,0.280031925,0.713722948,22.9001275
0.36937389,0.614511637,0.417323896,0.567489976,0.799971699,0.160313102,27.01443429
0.602640967,0.118932197,0.499717834,0.374960488,0.054552752,0.242201475,16.4270586
0.291711628,0.588721814,0.904973134,0.048698186,0.585959624,0.424498516,23.15324559
0.891529235,0.373265842,0.303559519,0.370950122,0.742527193,0.015849982,24.57347223
0.91599637,0.604719561,0.462441496,0.895285355,0.081149631,0.570112582,23.53588428
0.955705341,0.736299186,0.594372266,0.067180488,0.840870028,0.639594834,28.70336408
0.928636755,0.839010459,0.702918002,0.737103655,0.028000659,0.209754854,21.236086
0.564017024,0.304622827,0.285570751,0.016066027,0.938461983,0.127007994,24.46323858
0.601879898,0.483350612,0.756133455,0.134681819,0.472364574,0.723394263,23.88144893
0.962247692,0.404794746,0.739392716,0.867296577,0.928431811,0.43959717,32.79091574
0.372634591,0.986737206,0.181221312,0.5087577,0.272189771,0.32621154,21.92719392
0.630836984,0.566226943,0.179059659,0.216068566,0.276416892,0.557496012,20.62983845
0.439718282,0.08941807,0.620873123,0.915749855,0.224706129,0.606458478,23.30226553
0.344721769,0.771159784,0.106268078,0.023799729,0.600507479,0.579470562,23.40856594
0.92944226,0.692692801,0.95940933,0.750223321,0.787676073,0.020947005,29.43426475
0.569644166,0.258779014,0.793538045,0.980802009,0.749631517,0.197727552,28.97496046
0.465106113,0.213043974,0.652124,0.440263545,0.829156648,0.393120221,27.10459229
0.054128847,0.749922143,0.966961424,0.334553014,0.971023453,0.786012662,31.39812908
0.155488732,0.91261835,0.362999927,0.443099553,0.165128132,0.795173249,22.20933355
0.540743457,0.668564186,0.511937112,0.499142597,0.637751406,0.975275615,29.37933567
0.994618321,0.807291614,0.310737254,0.35838387,0.849624184,0.33376323,28.89182694
0.459436459,0.670737287,0.467615778,0.263891802,0.230925736,0.12104827,18.59220944
0.625191603,0.942778135,0.878990472,0.282394482,0.834331758,0.275379228,28.48044745
0.851692429,0.174613371,0.16767887,0.514404921,0.183777291,0.855201667,22.04650863
0.918397107,0.272842365,0.70495538,0.508795033,0.163801636,0.868134984,23.07181912
0.366130072,0.224297879,0.002945961,0.08115033,0.104201942,0.144674313,13.87026958
0.163593789,0.989294745,0.857894129,0.981616741,0.134927827,0.785290052,26.01719763
0.971302977,0.880870655,0.980453914,0.89333702,0.956275995,0.421722064,34.99984316
0.527489695,0.737432369,0.324455762,0.239730793,0.978296546,0.355644815,28.71012751
0.885779262,0.411991776,0.616261671,0.677228123,0.053559354,0.057429687,18.92515578
0.298506179,0.305070814,0.787022617,0.66812534,0.290938141,0.010725643,20.24639667
0.088663407,0.646428102,0.147008468,0.61367789,0.712805593,0.580890764,27.4773121
0.878402152,0.965493231,0.304752093,0.080626181,0.694478993,0.921609978,28.53596702
0.416563382,0.770839418,0.795027597,0.268610629,0.83909326,0.831607288,30.17700576
0.44057757,0.386325916,0.900113878,0.153024778,0.231445107,0.077265623,17.47212178
0.983538543,0.614183212,0.594366346,0.139277255,0.699378935,0.866471576,28.26174486
0.408842686,0.037187792,0.626966029,0.613441035,0.934355828,0.526799152,29.3966097
0.573679601,0.764081941,0.872121709,0.1632991,0.334749609,0.838956876,23.93936187
0.737291142,0.140860648,0.57398544,0.88517448,0.85235709,0.982338037,33.20916453
0.225198437,0.285041045,0.978026051,0.524667545,0.195804792,0.332097966,19.93071168
0.269697921,0.618836083,0.489052376,0.8301762,0.726184064,0.359939338,28.62444531
0.738825387,0.418085963,0.581821069,0.708333156,0.073589841,0.079432744,19.13488102
0.807144785,0.71803323,0.739182263,0.258127253,0.951990014,0.467585307,30.18773289
0.200596459,0.236212712,0.345591043,0.338624783,0.772286667,0.897706042,27.41593653
0.308739113,0.09825934,0.71322421,0.084715411,0.836823496,0.43898629,24.72719843
0.008721297,0.455981915,0.593275838,0.425060742,0.50034986,0.13027286,21.48122917
0.384832712,0.223581104,0.451125486,0.006345097,0.10901203,0.288216042,14.90439213
0.901114926,0.182154328,0.267110298,0.656578536,0.020367828,0.843105477,21.14877082
0.401340466,0.8960556,0.255377631,0.655832316,0.025510325,0.471954401,20.47480398
0.75901492,0.655581122,0.928094901,0.72538749,0.328178034,0.623892064,26.28683722
0.057387049,0.781872046,0.476234308,0.67925175,0.035664943,0.637002527,20.86324415
0.587894747,0.947420531,0.500586577,0.587390185,0.999534096,0.357762119,32.07649181
0.954043914,0.002071425,0.486261663,0.078006586,0.891659927,0.130701763,24.46516205
0.984384038,0.208924237,0.030136704,0.297473595,0.40490204,0.819369717,23.38126047
0.578403882,0.920738158,0.137846052,0.434459516,0.732236532,0.122065273,26.12971316
0.014318946,0.400155942,0.64779102,0.399739077,0.835681962,0.268042844,25.96762447
0.839895643,0.941013769,0.850220996,0.776964454,0.297613606,0.772852904,27.8755786
0.734715186,0.68438185,0.928201808,0.885065939,0.644049779,0.298491455,29.44632888
0.024681183,0.66893741,0.619797248,0.949986739,0.494943904,0.896834572,29.10929061
0.756661887,0.389894111,0.27844673,0.79994711,0.229676115,0.894580736,25.12937593
0.719498334,0.408420173,0.986648868,0.272800832,0.978542658,0.572230334,30.38469904
0.096592794,0.67091474,0.973795293,0.97193092,0.116450782,0.816409213,24.97766371
0.536377246,0.770400841,0.229417745,0.396339015,0.548755418,0.637940727,25.88088637
0.548875977,0.139435191,0.661708799,0.545843609,0.458056359,0.162933669,22.09502704
0.894854965,0.882790895,0.462547804,0.426395003,0.090015879,0.034344478,18.94218728
0.443122239,0.722970624,0.785032779,0.33423707,0.175923734,0.46220924,20.66025895
0.55915756,0.867000505,0.178027447,0.050861141,0.996777858,0.742727937,29.96649863
0.550946441,0.400922803,0.493573086,0.3020455,0.309994681,0.254081544,19.84763781
0.519375937,0.137133516,0.383035859,0.268844076,0.099474613,0.999285538,19.82789371
0.853158482,0.360033134,0.501153429,0.511233784,0.010576316,0.574866065,19.60679533
0.94662932,0.128062914,0.75997523,0.924611087,0.059542247,0.292512581,21.14214661
0.914921989,0.503896147,0.167208623,0.236784286,0.305754403,0.687739982,22.12080381
0.196451644,0.054531135,0.846059475,0.590482985,0.856504592,0.535319426,28.32313606
0.86799985,0.772656413,0.813525388,0.345240985,0.517012637,0.875849379,27.92910147
0.317754821,0.361121193,0.434103027,0.711144429,0.344376387,0.819972341,24.86927268
0.012811502,0.211658096,0.833499766,0.750792938,0.645999226,0.607865249,27.20692152
0.533124278,0.741235058,0.288250229,0.152457978,0.450566256,0.610638962,23.09706682
0.09427316,0.025629707,0.88960522,0.669942016,0.943090964,0.321497272,28.5440733
0.499308239,0.063276469,0.52730588,0.758129614,0.358804205,0.816218585,24.91492578
0.739775427,0.553174347,0.711154332,0.94720197,0.833464706,0.064448302,30.21283519
0.845775081,0.061814392,0.226318432,0.156460597,0.512836267,0.633455395,22.47654675
0.322813371,0.532458082,0.105109268,0.941545449,0.011311556,0.786419356,22.11777304
0.838803859,0.966489478,0.137802439,0.708115779,0.880057897,0.715903336,33.17268592
0.057130149,0.386844103,0.430716787,0.517076169,0.3964436,0.348780883,21.52455242
0.615621435,0.702976801,0.469994665,0.039903157,0.596165249,0.160026922,22.23870182
0.349569744,0.318861459,0.359474804,0.289286204,0.28006849,0.435932927,19.47113981
0.548752044,0.847314668,0.017071414,0.108279538,0.496704595,0.247987456,21.51512486
0.191947792,0.986605823,0.63582318,0.756213641,0.893447451,0.328379777,31.19799796
0.231235178,0.796790975,0.560947505,0.84717398,0.538661806,0.887466794,29.67858406
0.836385722,0.609430877,0.630400538,0.983559848,0.73447844,0.860029452,33.46191251
0.797593834,0.986629839,0.736890131,0.614665836,0.59305505,0.689944263,29.91478931
0.854326888,0.890052007,0.967880719,0.79462275,0.243172701,0.822564622,27.62926289
0.47838797,0.81561256,0.697399859,0.137823439,0.90163281,0.482909221,28.51079387
0.662131569,0.729473098,0.35582071,0.193593618,0.891533819,0.047257543,26.14266875
0.458191625,0.065078166,0.811933958,0.310313756,0.826190779,0.813375778,28.17256946
0.249124158,0.92680254,0.065443755,0.805063687,0.008594892,0.636804178,21.49436328
0.006197712,0.048789294,0.16643663,0.258760421,0.673533901,0.039185579,20.23931548
0.919806756,0.919325623,0.056226076,0.089220657,0.745273222,0.545053247,26.88579834
0.697103488,0.483604168,0.463375128,0.262401726,0.178041805,0.477734189,19.63966513
0.781831798,0.963765342,0.732495188,0.626366431,0.025820423,0.86360315,23.93976182
0.074113547,0.061664994,0.308969236,0.813604004,0.327110961,0.797235859,23.58981078
0.882910433,0.450167089,0.400980439,0.953400331,0.585894814,0.103928697,26.98857604
0.146734599,0.875140843,0.745641775,0.429919431,0.90585284,0.794608074,31.46014543
0.843041086,0.357332865,0.340720419,0.636985453,0.840471833,0.123324904,27.79336064
0.764720261,0.942419326,0.587483482,0.602502005,0.479168539,0.012054652,24.66323148
0.73881821,0.02828844,0.374862887,0.37296354,0.667231292,0.764977545,26.19424053
0.687197681,0.371365203,0.054428092,0.134760897,0.98720616,0.0693345,25.57184491
0.202501711,0.031557358,0.831206993,0.260412614,0.217798898,0.299709351,17.4210952
0.657790948,0.703815569,0.130874596,0.815272643,0.948518571,0.063084992,30.21262416
0.10859034,0.400443668,0.300488074,0.965727714,0.482930575,0.920587848,28.06171622
0.859617455,0.083388237,0.198692373,0.642420662,0.081374963,0.019098131,17.19395236
0.200370721,0.457961027,0.916615501,0.89022791,0.513550652,0.325088908,26.2789676
0.439605331,0.58968658,0.848309537,0.814698018,0.279496434,0.951325508,26.91950757
0.906044498,0.804808107,0.21641687,0.821161289,0.529635164,0.159826528,26.63286097
0.795427332,0.351458908,0.173551998,0.684148033,0.779800558,0.575463104,29.2453698
0.038122249,0.821844598,0.522631913,0.266924689,0.966694762,0.827910562,30.66716425
0.488506167,0.796848099,0.703972261,0.138254806,0.632035229,0.411389799,24.8944156
0.525146138,0.865653646,0.124404961,0.712175814,0.790414642,0.815682791,31.6703052
0.835283203,0.658957534,0.610428661,0.056867954,0.755114378,0.251492414,25.22312432
0.596965213,0.267994403,0.548688396,0.603422052,0.11989662,0.475786647,20.25917122
0.065924454,0.983807967,0.861541212,0.894829616,0.439883241,0.179776308,25.92204276
0.419730844,0.948949497,0.723951844,0.485495758,0.864112293,0.542232482,30.76572241
0.660200373,0.092286652,0.875852365,0.792160442,0.390959009,0.966009749,27.18555875
0.988034443,0.520562189,0.896614422,0.653649428,0.865245056,0.930066598,33.83784731
0.384084301,0.066421589,0.352455537,0.138114351,0.452473032,0.493896666,20.2239625
0.984593261,0.697901007,0.909900268,0.347665385,0.63798609,0.900983513,29.67448289
0.548860853,0.665419657,0.547490039,0.257056912,0.254465711,0.228632096,19.65430622
0.463754052,0.017020929,0.276079548,0.106826529,0.074051028,0.727644576,16.56048461
